id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
229903,Somalia,SOM,2.37123,42.856269999999995,"[2.37123, 42.856269999999995]",Recommended figure,Disaster,total,5,2025-12-20,2025-12-14,2025-12-20,2025,39591,Somalia: Drought - Middle Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Saakow, Middle Juba, Somalia","3.11383, 43.6498; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T21:04:18.160379Z,"Somalia: 5 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Saakow, Middle Juba towards Baidoa, Bay, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229811,Somalia,SOM,0.41990500000000003,42.64308,"[0.41990500000000003, 42.64308]",Recommended figure,Conflict,total,26,2025-12-20,2025-12-14,2025-12-20,2025,39573,Somalia: Unclear/Unknown - Middle Juba - 01/12/2025,,,2025-12-01,2025-12-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Kismayo, Lower Juba, Somalia","1.19798, 42.7408; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:05:14.851495Z,"Somalia: 26 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 26 people were displaced from Bu'aale, Middle Juba towards Kismayo, Lower Juba, arriving in the week of 14 December 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229809,Somalia,SOM,2.7616199999999997,43.31219,"[2.7616199999999997, 43.31219]",Recommended figure,Disaster,total,25,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Diinsoor, Bay, Somalia","3.11383, 43.6498; 2.40941, 42.97458",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:05:14.697573Z,"Somalia: 25 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 25 people were displaced from Diinsoor, Bay towards Baidoa, Bay, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229808,Somalia,SOM,3.0105649999999997,42.599615,"[3.0105649999999997, 42.599615]",Recommended figure,Disaster,total,132,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia; Qansax Dheere, Bay, Somalia","3.206, 42.35912; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:05:14.631342Z,"Somalia: 132 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 132 people were displaced from Qansax Dheere, Bay towards Garbahaarey, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229852,Somalia,SOM,6.904445000000001,47.326245,"[6.904445000000001, 47.326245]",Recommended figure,Disaster,total,22,2025-12-20,2025-12-14,2025-12-20,2025,39594,Somalia: Drought - Mudug - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Gaalkacyo, Mudug, Somalia; Galdogob, Mudug, Somalia","6.76972, 47.43083; 7.03917, 47.22166",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:16.490100Z,"Somalia: 22 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 22 people were displaced from Gaalkacyo, Mudug towards Galdogob, Mudug, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229904,Somalia,SOM,6.76972,47.43083,"[6.76972, 47.43083]",Recommended figure,Disaster,total,7,2025-12-20,2025-12-14,2025-12-20,2025,39594,Somalia: Drought - Mudug - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Gaalkacyo, Mudug, Somalia","6.76972, 47.43083",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T21:04:18.227991Z,"Somalia: 7 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from and towards Gaalkacyo, Mudug , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229905,Somalia,SOM,7.10079,48.11134,"[7.10079, 48.11134]",Recommended figure,Disaster,total,11,2025-12-20,2025-12-14,2025-12-20,2025,39594,Somalia: Drought - Mudug - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia; Jariiban, Mudug, Somalia","7.03917, 47.22166; 7.16241, 49.00102",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T21:04:18.298662Z,"Somalia: 11 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced from Jariiban, Mudug towards Galdogob, Mudug, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229806,Somalia,SOM,4.72434,45.37964,"[4.72434, 45.37964]",Recommended figure,Disaster,total,15,2025-12-20,2025-12-14,2025-12-20,2025,39590,Somalia: Drought - Hiraan - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia","4.72434, 45.37964",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:05:14.481086Z,"Somalia: 15 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from and towards Belet Weyne, Hiraan , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229805,Somalia,SOM,3.43559,41.7337,"[3.43559, 41.7337]",Recommended figure,Disaster,total,149,2025-12-20,2025-12-14,2025-12-20,2025,39589,Somalia: Drought - Gedo - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Xaawo, Gedo, Somalia","3.43559, 41.7337",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:05:14.384311Z,"Somalia: 149 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 149 people were displaced from and towards Belet Xaawo, Gedo , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229804,Somalia,SOM,3.81645,43.43285,"[3.81645, 43.43285]",Recommended figure,Conflict,total,32,2025-12-20,2025-12-14,2025-12-20,2025,39569,Somalia: Unclear/Unknown - Bakool - 01/12/2025,,,2025-12-01,2025-12-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Waajid, Bakool, Somalia","3.81645, 43.43285",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:05:14.312997Z,"Somalia: 32 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 32 people were displaced from and towards Waajid, Bakool , arriving in the week of 14 December 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229803,Somalia,SOM,1.500155,42.38038,"[1.500155, 42.38038]",Recommended figure,Disaster,total,132,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Diinsoor, Bay, Somalia","0.5909, 41.78618; 2.40941, 42.97458",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:05:14.227877Z,"Somalia: 132 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 132 people were displaced from Diinsoor, Bay towards Afmadow, Lower Juba, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229910,Somalia,SOM,0.5909,41.78618,"[0.5909, 41.78618]",Recommended figure,Disaster,total,21,2025-12-20,2025-12-14,2025-12-20,2025,39592,Somalia: Drought - Lower Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia","0.5909, 41.78618",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T21:04:18.607931Z,"Somalia: 21 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 21 people were displaced from and towards Afmadow, Lower Juba , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229911,Somalia,SOM,0.89444,42.263490000000004,"[0.89444, 42.263490000000004]",Recommended figure,Conflict,total,6,2025-12-20,2025-12-14,2025-12-20,2025,39573,Somalia: Unclear/Unknown - Middle Juba - 01/12/2025,,,2025-12-01,2025-12-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Bu'aale, Middle Juba, Somalia","0.5909, 41.78618; 1.19798, 42.7408",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T21:04:18.669881Z,"Somalia: 6 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Bu'aale, Middle Juba towards Afmadow, Lower Juba, arriving in the week of 14 December 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229802,Somalia,SOM,3.206,42.35912,"[3.206, 42.35912]",Recommended figure,Disaster,total,438,2025-12-20,2025-12-14,2025-12-20,2025,39589,Somalia: Drought - Gedo - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia","3.206, 42.35912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:05:14.150857Z,"Somalia: 438 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 438 people were displaced from and towards Garbahaarey, Gedo , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229800,Somalia,SOM,3.80315,42.54417,"[3.80315, 42.54417]",Recommended figure,Disaster,total,77,2025-12-20,2025-12-14,2025-12-20,2025,39589,Somalia: Drought - Gedo - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia","3.80315, 42.54417",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:05:13.973164Z,"Somalia: 77 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 77 people were displaced from and towards Luuq, Gedo , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229915,Somalia,SOM,1.109765,41.924459999999996,"[1.109765, 41.924459999999996]",Recommended figure,Conflict,total,9,2025-12-20,2025-12-14,2025-12-20,2025,39573,Somalia: Unclear/Unknown - Middle Juba - 01/12/2025,,,2025-12-01,2025-12-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Saakow, Middle Juba, Somalia","0.5909, 41.78618; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T21:04:18.917288Z,"Somalia: 9 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced from Saakow, Middle Juba towards Afmadow, Lower Juba, arriving in the week of 14 December 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229930,Somalia,SOM,7.947044999999999,48.982305,"[7.947044999999999, 48.982305]",Recommended figure,Disaster,total,5,2025-12-20,2025-12-14,2025-12-20,2025,39587,Somalia: Drought - Nugaal - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Eyl, Nugaal, Somalia","7.8022, 48.39912; 8.09189, 49.56549",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T21:04:33.141494Z,"Somalia: 5 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Eyl, Nugaal towards Burtinle, Nugaal, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229931,Somalia,SOM,7.8022,48.39912,"[7.8022, 48.39912]",Recommended figure,Disaster,total,5,2025-12-20,2025-12-14,2025-12-20,2025,39587,Somalia: Drought - Nugaal - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia","7.8022, 48.39912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T21:04:33.261661Z,"Somalia: 5 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from and towards Burtinle, Nugaal , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229845,Somalia,SOM,3.40329,45.61273,"[3.40329, 45.61273]",Recommended figure,Disaster,total,8,2025-12-20,2025-12-14,2025-12-20,2025,39590,Somalia: Drought - Hiraan - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jalalaqsi, Hiiraan, Somalia","3.40329, 45.61273",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:15.604280Z,"Somalia: 8 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced from and towards Jalalaqsi, Hiraan , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229846,Somalia,SOM,0.849155,42.403855,"[0.849155, 42.403855]",Recommended figure,Disaster,total,6,2025-12-20,2025-12-14,2025-12-20,2025,39591,Somalia: Drought - Middle Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Saakow, Middle Juba, Somalia","0.06968, 42.74497; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:15.711481Z,"Somalia: 6 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Saakow, Middle Juba towards Jamaame, Lower Juba, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229847,Somalia,SOM,10.2117,49.45379,"[10.2117, 49.45379]",Recommended figure,Disaster,total,254,2025-12-20,2025-12-14,2025-12-20,2025,39595,Somalia: Drought - Bari - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Qardho, Bari, Somalia","10.92131, 49.39993; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:15.822948Z,"Somalia: 254 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 254 people were displaced from Qardho, Bari towards Bossaso, Bari, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229848,Somalia,SOM,7.822825,47.389785,"[7.822825, 47.389785]",Recommended figure,Disaster,total,57,2025-12-20,2025-12-14,2025-12-20,2025,39590,Somalia: Drought - Hiraan - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia; Bossaso, Bari, Somalia","4.72434, 45.37964; 10.92131, 49.39993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:15.993038Z,"Somalia: 57 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 57 people were displaced from Belet Weyne, Hiraan towards Bossaso, Bari, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229849,Somalia,SOM,4.18891,43.90622,"[4.18891, 43.90622]",Recommended figure,Disaster,total,55,2025-12-20,2025-12-14,2025-12-20,2025,39586,Somalia: Drought - Bakool - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Xudur, Bakool, Somalia","4.18891, 43.90622",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:16.119057Z,"Somalia: 55 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 55 people were displaced from and towards Xudur, Bakool , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229850,Somalia,SOM,5.28157,45.972645,"[5.28157, 45.972645]",Recommended figure,Disaster,total,51,2025-12-20,2025-12-14,2025-12-20,2025,39592,Somalia: Drought - Lower Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Kismayo, Lower Juba, Somalia","10.92131, 49.39993; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:16.216605Z,"Somalia: 51 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 51 people were displaced from Kismayo, Lower Juba towards Bossaso, Bari, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229851,Somalia,SOM,0.82276595,42.33022355,"[0.82276595, 42.33022355]",Recommended figure,Disaster,total,120,2025-12-20,2025-12-14,2025-12-20,2025,39591,Somalia: Drought - Middle Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Lower Juba, Somalia","1.19798, 42.7408; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:16.346754Z,"Somalia: 120 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 120 people were displaced from Bu'aale, Middle Juba towards Lower Juba, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229807,Somalia,SOM,9.74917,48.82194,"[9.74917, 48.82194]",Recommended figure,Disaster,total,36,2025-12-20,2025-12-14,2025-12-20,2025,39596,Somalia: Drought - Sanaag - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Dhahar, Sanaag, Somalia","9.74917, 48.82194",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:05:14.555166Z,"Somalia: 36 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 36 people were displaced from and towards Dhahar, Sanaag , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229843,Somalia,SOM,10.53683,48.69568,"[10.53683, 48.69568]",Recommended figure,Disaster,total,6,2025-12-20,2025-12-14,2025-12-20,2025,39596,Somalia: Drought - Sanaag - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Laasqoray, Sanaag, Somalia","10.53683, 48.69568",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:15.363831Z,"Somalia: 6 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from and towards Laasqoray, Sanaag , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229842,Somalia,SOM,10.71422,48.33591,"[10.71422, 48.33591]",Recommended figure,Disaster,total,18,2025-12-20,2025-12-14,2025-12-20,2025,39596,Somalia: Drought - Sanaag - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia","10.71422, 48.33591",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:15.261132Z,"Somalia: 18 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced from and towards Badhan, Sanaag , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229853,Somalia,SOM,7.03917,47.22166,"[7.03917, 47.22166]",Recommended figure,Disaster,total,5,2025-12-20,2025-12-14,2025-12-20,2025,39594,Somalia: Drought - Mudug - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia","7.03917, 47.22166",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:16.604856Z,"Somalia: 5 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from and towards Galdogob, Mudug , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229854,Somalia,SOM,10.602505,49.814965,"[10.602505, 49.814965]",Recommended figure,Disaster,total,9,2025-12-20,2025-12-14,2025-12-20,2025,39595,Somalia: Drought - Bari - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Iskushuban, Bari, Somalia","10.92131, 49.39993; 10.2837, 50.23",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:16.754009Z,"Somalia: 9 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced from Iskushuban, Bari towards Bossaso, Bari, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229855,Somalia,SOM,10.817765,48.86792,"[10.817765, 48.86792]",Recommended figure,Disaster,total,8,2025-12-20,2025-12-14,2025-12-20,2025,39596,Somalia: Drought - Sanaag - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Bossaso, Bari, Somalia","10.71422, 48.33591; 10.92131, 49.39993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:16.900419Z,"Somalia: 8 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced from Badhan, Sanaag towards Bossaso, Bari, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229857,Somalia,SOM,3.2059699999999998,42.557685000000006,"[3.2059699999999998, 42.557685000000006]",Recommended figure,Disaster,total,45,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Doolow, Gedo, Somalia","2.40941, 42.97458; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:17.161565Z,"Somalia: 45 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 45 people were displaced from Diinsoor, Bay towards Doolow, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229859,Somalia,SOM,4.122905,42.676205,"[4.122905, 42.676205]",Recommended figure,Disaster,total,16,2025-12-20,2025-12-14,2025-12-20,2025,39586,Somalia: Drought - Bakool - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Doolow, Gedo, Somalia; Rab Dhuure, Bakool, Somalia","4.00253, 42.14079; 4.24328, 43.21162",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:17.417028Z,"Somalia: 16 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 16 people were displaced from Rab Dhuure, Bakool towards Doolow, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229841,Somalia,SOM,3.30914,42.69214,"[3.30914, 42.69214]",Recommended figure,Disaster,total,45,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia; Qansax Dheere, Bay, Somalia","3.80315, 42.54417; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:15.146996Z,"Somalia: 45 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 45 people were displaced from Qansax Dheere, Bay towards Luuq, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
